20.879810149303,x,400,1013.25,x,0,0,0,x
20.873125551485,x,400.17453237139,1013.25,x,0,1,0,x
20.866453502026,x,400.34906141993,1013.25,x,0,2,0,x
20.859793930522,x,400.52358382285,1013.25,x,0,3,0,x
20.853146767225,x,400.69809625749,1013.25,x,0,4,0,x
20.846511943036,x,400.87259540138,1013.25,x,0,5,0,x
20.839889389492,x,401.04707793231,1013.25,x,0,6,0,x
20.833279038765,x,401.22154052839,1013.25,x,0,7,0,x
20.826680823647,x,401.3959798681,1013.25,x,0,8,0,x
20.820094677543,x,401.57039263036,1013.25,x,0,9,0,x
20.813520534468,x,401.74477549461,1013.25,x,0,10,0,x
20.806958329036,x,401.91912514085,1013.25,x,0,11,0,x
20.800407996449,x,402.09343824972,1013.25,x,0,12,0,x
20.793869472498,x,402.26771150254,1013.25,x,0,13,0,x
20.787342693546,x,402.44194158139,1013.25,x,0,14,0,x
20.780827596529,x,402.61612516921,1013.25,x,0,15,0,x
20.774324118943,x,402.79025894977,1013.25,x,0,16,0,x
20.767832198841,x,402.96433960782,1013.25,x,0,17,0,x
20.761351774824,x,403.13836382911,1013.25,x,0,18,0,x
20.754882786035,x,403.31232830049,1013.25,x,0,19,0,x
20.748425172151,x,403.48622970991,1013.25,x,0,20,0,x
20.741978873378,x,403.66006474654,1013.25,x,0,21,0,x
20.735543830444,x,403.83383010081,1013.25,x,0,22,0,x
20.729119984594,x,404.00752246448,1013.25,x,0,23,0,x
20.72270727758,x,404.18113853071,1013.25,x,0,24,0,x
20.71630565166,x,404.35467499408,1013.25,x,0,25,0,x
20.709915049586,x,404.52812855072,1013.25,x,0,26,0,x
20.703535414605,x,404.70149589831,1013.25,x,0,27,0,x
20.697166690445,x,404.87477373621,1013.25,x,0,28,0,x
20.690808821317,x,405.04795876543,1013.25,x,0,29,0,x
20.684461751904,x,405.2210476888,1013.25,x,0,30,0,x
20.678125427359,x,405.39403721095,1013.25,x,0,31,0,x
20.671799793295,x,405.5669240384,1013.25,x,0,32,0,x
20.665484795785,x,405.73970487965,1013.25,x,0,33,0,x
20.659180381352,x,405.91237644518,1013.25,x,0,34,0,x
20.652886496967,x,406.0849354476,1013.25,x,0,35,0,x
20.646603090041,x,406.25737860161,1013.25,x,0,36,0,x
20.640330108422,x,406.42970262415,1013.25,x,0,37,0,x
20.63406750039,x,406.60190423443,1013.25,x,0,38,0,x
20.627815214649,x,406.77398015396,1013.25,x,0,39,0,x
20.621573200326,x,406.94592710668,1013.25,x,0,40,0,x
20.615341406966,x,407.11774181895,1013.25,x,0,41,0,x
20.609119784521,x,407.28942101969,1013.25,x,0,42,0,x
20.602908283356,x,407.46096144035,1013.25,x,0,43,0,x
20.596706854234,x,407.63235981506,1013.25,x,0,44,0,x
20.590515448318,x,407.80361288065,1013.25,x,0,45,0,x
20.584334017163,x,407.97471737669,1013.25,x,0,46,0,x
20.578162512714,x,408.14567004561,1013.25,x,0,47,0,x
20.572000887301,x,408.31646763271,1013.25,x,0,48,0,x
20.565849093633,x,408.48710688626,1013.25,x,0,49,0,x
20.559707084797,x,408.65758455752,1013.25,x,0,50,0,x
20.55357481425,x,408.82789740086,1013.25,x,0,51,0,x
20.547452235817,x,408.99804217375,1013.25,x,0,52,0,x
20.541339303688,x,409.1680156369,1013.25,x,0,53,0,x
20.535235972412,x,409.33781455424,1013.25,x,0,54,0,x
20.529142196894,x,409.50743569305,1013.25,x,0,55,0,x
20.523057932391,x,409.67687582399,1013.25,x,0,56,0,x
20.516983134506,x,409.84613172116,1013.25,x,0,57,0,x
20.510917759191,x,410.01520016218,1013.25,x,0,58,0,x
20.504861762733,x,410.18407792822,1013.25,x,0,59,0,x
20.498815101761,x,410.3527618041,1013.25,x,1,0,0,x
20.492777733233,x,410.52124857832,1013.25,x,1,1,0,x
20.48674961444,x,410.68953504313,1013.25,x,1,2,0,x
20.480730702997,x,410.8576179946,1013.25,x,1,3,0,x
20.474720956844,x,411.02549423268,1013.25,x,1,4,0,x
20.468720334236,x,411.19316056124,1013.25,x,1,5,0,x
20.462728793749,x,411.36061378816,1013.25,x,1,6,0,x
20.456746294269,x,411.52785072536,1013.25,x,1,7,0,x
20.45077279499,x,411.69486818891,1013.25,x,1,8,0,x
20.444808255415,x,411.86166299902,1013.25,x,1,9,0,x
20.438852635348,x,412.02823198017,1013.25,x,1,10,0,x
20.432905894893,x,412.19457196112,1013.25,x,1,11,0,x
20.42696799445,x,412.360679775,1013.25,x,1,12,0,x
20.421038894713,x,412.52655225935,1013.25,x,1,13,0,x
20.415118556667,x,412.6921862562,1013.25,x,1,14,0,x
20.409206941583,x,412.85757861213,1013.25,x,1,15,0,x
20.403304011019,x,413.02272617829,1013.25,x,1,16,0,x
20.397409726811,x,413.18762581051,1013.25,x,1,17,0,x
20.391524051076,x,413.35227436935,1013.25,x,1,18,0,x
20.385646946206,x,413.51666872013,1013.25,x,1,19,0,x
20.379778374868,x,413.68080573303,1013.25,x,1,20,0,x
20.373918299995,x,413.8446822831,1013.25,x,1,21,0,x
20.368066684793,x,414.00829525038,1013.25,x,1,22,0,x
20.362223492728,x,414.17164151991,1013.25,x,1,23,0,x
20.356388687532,x,414.33471798181,1013.25,x,1,24,0,x
20.350562233192,x,414.49752153135,1013.25,x,1,25,0,x
20.344744093958,x,414.66004906897,1013.25,x,1,26,0,x
20.338934234328,x,414.82229750039,1013.25,x,1,27,0,x
20.333132619057,x,414.98426373664,1013.25,x,1,28,0,x
20.327339213147,x,415.1459446941,1013.25,x,1,29,0,x
